Author	Id	Content	Created_at	Edited_at	Mentions
Sharur	725120461402275870	(if they're alive to use it)	2020-06-23 22:49:50.085000	None	
Sharur	725120859693514782	we're a long way away from this, but I want to make note of it now while I'm thinking of it - in mylo/lylo situations, voting for governor is the same as voting for <sacrifice655946392082186302>	2020-06-23 22:51:25.045000	None	
Caetra	725120872708440136	well, town only wants it more later in the sense that you need a town candidate to stop scum from getting it	2020-06-23 22:51:28.148000	None	
Caetra	725120879847014410	because ^ that	2020-06-23 22:51:29.850000	None	
Caetra	725120889686851694	yeah	2020-06-23 22:51:32.196000	None	
pqr	725120929092599871	Town has incentives to pick new people for government roles in order to maximize protection which makes me think wolves will likely pick it up at some point if they wait it out	2020-06-23 22:51:41.591000	None	
Sharur	725121006372388964	on mylo/lylo day, no one should submit a governor vote unless they're certain the person they're voting for is town	2020-06-23 22:52:00.016000	None	
pqr	725121054556553397	We can no-govenor vote which I would think is correct in lylo in most cases	2020-06-23 22:52:11.504000	None	
Sharur	725121070616674446	or it's time to gamble the game	2020-06-23 22:52:15.333000	None	
Sharur	725121138711199794	well in lylo you've gotta <sacrifice655946392082186302> someone, so you might as well pick a governor too	2020-06-23 22:52:31.568000	None	
Sharur	725121171602931733	you just need to be as careful about that as about the <sacrifice655946392082186302>	2020-06-23 22:52:39.410000	None	
Sharur	725121243359215677	> Town has incentives to pick new people for government roles in order to maximize protection which makes me think wolves will likely pick it up at some point if they wait it out |newline| good point	2020-06-23 22:52:56.518000	None	
Caetra	725121367724261389	eh, it's so easy to fuck up lylo as town that i'd rather vote for no governor than cast a vote i'm not 100% sure about	2020-06-23 22:53:26.169000	None	
Caetra	725121475337781248	because the difference is in lylo you have to sacrifice but you don't have to have a governor	2020-06-23 22:53:51.826000	None	
pqr	725121511496876093	The threat in lylo would be a quick hammer when the previous days governor hasn't expired yet	2020-06-23 22:54:00.447000	None	
Caetra	725121520694984755	but fucking up either of them is game losing	2020-06-23 22:54:02.640000	None	
Sharur	725121546477240440	> The threat in lylo would be a quick hammer when the previous days governor hasn't expired yet |newline| OOF	2020-06-23 22:54:08.787000	None	
pqr	725121551514468462	Or acting chancellor	2020-06-23 22:54:09.988000	None	
pqr	725121622805184593	Wolves could quick hammer themselves to win	2020-06-23 22:54:26.985000	None	
Sharur	725121683333185546	wait, what?	2020-06-23 22:54:41.416000	None	
Sharur	725121699162489013	that I don't follow	2020-06-23 22:54:45.190000	None	
pqr	725122025496248429	If a wolf was chancellor in the first half of the day (before election), and one got voted, they could all vote for themselves, pardon, and end the day with a win	2020-06-23 22:56:02.994000	None	
pqr	725122110346887178	*Vote for that wolf	2020-06-23 22:56:23.224000	None	
eh1414	725122186490413097	true - that’s effectively a forced no sac	2020-06-23 22:56:41.378000	None	
Caetra	725122197223374879	i mean yes, that's what we already said |newline| town shouldn't vote for a governor in lylo	2020-06-23 22:56:43.937000	None	
eh1414	725122246884196422	so i guess we need to be super careful the day before lylo also	2020-06-23 22:56:55.777000	None	
eh1414	725122300080423023	because the previous governor carries over until a new one is elected?	2020-06-23 22:57:08.460000	None	
pqr	725122358603546684	This would happen with the previous days governor still being in power if town moves to fast to lynch	2020-06-23 22:57:22.413000	None	
pqr	725122525004038155	Anyway it's pretty marginal but worth being aware that in those situations you want to get governor sorted before you start to vote	2020-06-23 22:58:02.086000	None	
pqr	725122869365047328	I'm going to head off to bed now, look forward to reading 10,000 posts tommorow morning	2020-06-23 22:59:24.188000	None	
Caetra	725123055914844170	you know it occurs to me that there's a pinned posts limit	2020-06-23 23:00:08.665000	None	
Caetra	725123097761546290	i wonder if governor will accidentally make us hit that	2020-06-23 23:00:18.642000	None	
Caetra	725123233543880704	googled it the limit is 50	2020-06-23 23:00:51.015000	None	
Caetra	725123327529844736	okay we're not close	2020-06-23 23:01:13.423000	None	
conjugate	725123671307583519	we're not close (yet)	2020-06-23 23:02:35.386000	None	
Caetra	725123844922408960	Soon	2020-06-23 23:03:16.779000	None	
conjugate	725130257396531231	gonna change my gov vote to pqr as well, he has quite a lot of votes alrdy and i think we would benefit most from just choosing a govt already, we don't really have any basis for things atm and "died day1 last game" is as good a reason as any to want it	2020-06-23 23:28:45.632000	None	
bazkitcase5	725141146510032916	Should it be concerning if anybody gets so many votes so easily or is it baseless this early?	2020-06-24 00:12:01.799000	None	
conjugate	725142299318681721	i would say there's probably a higher chance to find WWs in the list of voters to some1 like that, because it's psychologically easier for them to just go with the horde instead of having to make choices that might implicate them or help us read things later?	2020-06-24 00:16:36.650000	None	
conjugate	725142360903909476	that being said, i dont think it says anything about whether the voted gov is village or WW	2020-06-24 00:16:51.333000	None	
conjugate	725142538188750879	at the start i was concerned about it as well (which is why initially i voted for the only other person that wanted to be gov)	2020-06-24 00:17:33.601000	None	
conjugate	725142709660024883	but i think since it's mostly decided already, and because it doesnt even say anything about pqr, better just move on and get a gov going for a more productive discussion tomorrow	2020-06-24 00:18:14.483000	None	
Sharur	725154262966861876	it's hardly decided if we don't want it to be	2020-06-24 01:04:09.006000	2020-06-24 01:05:30.704000	
Sharur	725154458115506242	I'm not actually sure if we can 🔨 🗳️	2020-06-24 01:04:55.533000	None	
Sharur	725154538071392266	so I'm going to unvote pqr for now as I'd like to get that clarified, and also give others time to provide their input if they'd like	2020-06-24 01:05:14.596000	None	
bazkitcase5	725155282899959970	the governor can not be <sacrifice655946392082186302>	2020-06-24 01:08:12.177000	None	
bazkitcase5	725155408477683752	and they immune to non rogue related NKs	2020-06-24 01:08:42.117000	None	
bazkitcase5	725155680247611463	I assume you knew that, so maybe not what you actually meant though	2020-06-24 01:09:46.912000	None	
Sharur	725155800787451976	it is not what I meant	2020-06-24 01:10:15.651000	None	
Sharur	725155842982412288	what I meant is whether the governor vote immediately ends when we hit 9 votes	2020-06-24 01:10:25.711000	None	
Sharur	725155859293929484	we were at 8 before I unvoted	2020-06-24 01:10:29.600000	2020-06-24 01:12:57.378000	
Sharur	725156943135768611	<@!596373234262474764> governor vote questions: |newline| 1. Does the governor vote end early if someone hits 🔨 threshold (i.e. 9 🗳️ votes?) |newline| 2. If I were to cast the first vote for Player A, then switch my vote to Player B (so no active votes for Player A), would Player A be allowed to vote for themselves?	2020-06-24 01:14:48.008000	None	,Bluey The Bear#1472
Bluey The Bear	725157168201859134	Yes and no	2020-06-24 01:15:41.668000	None	
Bluey The Bear	725157327765897276	Sorry, I’m on mobile rn and editing the tallies is a real mess	2020-06-24 01:16:19.711000	None	
Bluey The Bear	725157408124698704	So they’re gonna be outdated for a little while	2020-06-24 01:16:38.870000	None	
Rozyroz	725158228232634460	I think we need someone to make a governor emoji	2020-06-24 01:19:54.399000	None	
Sharur	725158330376388678	we should have emojis for every role in all the <werewolf693949777167253634> games	2020-06-24 01:20:18.752000	None	
Sharur	725158367776997389	this should take precedence over the concerns of the rest of the server	2020-06-24 01:20:27.669000	None	
Rozyroz	725158730043359266	We at least need something to react to the deciding governor vote with	2020-06-24 01:21:54.040000	None	
bazkitcase5	725158797391429722	i picture "the governor" from the walking dead	2020-06-24 01:22:10.097000	None	
Bluey The Bear	725158878727372841	🔨 seems appropriate for the gov election too	2020-06-24 01:22:29.489000	None	
Ravenshard	725158937485115475	does gov need 8 or 9 right now?	2020-06-24 01:22:43.498000	None	
Bluey The Bear	725158972784377867	9	2020-06-24 01:22:51.914000	None	
Ravenshard	725158982720946257	okay	2020-06-24 01:22:54.283000	None	
Rozyroz	725159199159353686	> 🔨 seems appropriate for the gov election too |newline| <@!596373234262474764>  I don’t think that’s true	2020-06-24 01:23:45.886000	None	,Bluey The Bear#1472
Sharur	725160413532127232	I think we'll manage, Rozy	2020-06-24 01:28:35.415000	None	
Caetra	725160583304970270	🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨 🔨	2020-06-24 01:29:15.892000	None	
DDL	725161713296474282	I don't think this game's post count is too high tbh. I've seen worse	2020-06-24 01:33:45.303000	None	
DDL	725161770250928358	also I'm tempted to hammer pqr just to make this governor argument end faster so we can hunt wolves	2020-06-24 01:33:58.882000	None	
Ravenshard	725162134522298418	My case for a scum read on catoftheyear: |newline| > I say we sacrifice some1 that didnt talk up to this point |newline| 1) Suggested to go after lurkers 20 minutes into the game, was pre-mature to say the least. |newline| > So how about the doggovernor plan? |newline| 2) Suggested hound reveal themselves D1 to become gov.  It's a decent idea, but it's still asking for PRs to claim D1 when we have 1 maybe 2.  Truffles suggested the same thing in game 5.5  Now you may say Cat backed down from this suggestion and doesn't support it anymore and played it off as inexperience.  Truffles has a similar excuse of only playing g5 and saying the mass claim there was the only meta she knew. |newline| > im gonna vote sacrifice for raven, he seems to be very quick to blame others |newline| 3) Voted for me cause I'm "quick to blame others" - this is an opinion and it's fine.  I just don't know where I was "blaming" others anywhere.  The most I'd said is that we had a frontrunner (cat) and disagreed with about every idea put forward |newline| > so 1/11 or 1/12 for the random night kill |newline| 4)  Bad logic, to me it appears Cat is trying to mislead town.  Numbers are hard so I'm not blaming them, but nonetheless, bad logic |newline| > good question, i dont have any particularly strong hunch |newline| > also im not entirely sure if i just wanna throw all my guesses out here just yet, if they are too good maybe i will be swiftly rid of in night phase |newline| > i tend to assume people who aggressively blame me are WWs, but they might just be paranoid villagers:) |newline| 5) Refusing to answer who they think are sus?  It seems like such anti-town activity it's crazy to me.  I was actually blown away when this is the answer I got to the question "who do you think could possibly be a werewolf right now?"	2020-06-24 01:35:25.731000	None	
Ravenshard	725162193041227828	sorry for wall of text, said I was going to make a case	2020-06-24 01:35:39.683000	None	
Ravenshard	725162274976694282	it's just a scum read, idk if sacrifice is correct right now	2020-06-24 01:35:59.218000	None	
bazkitcase5	725165872460595321	probably as good as a read as we are going to get on D1 - I was having similar thoughts, but certainly not this detailed	2020-06-24 01:50:16.925000	None	
Ravenshard	725165982829772861	I thought I'd get 3 points, but I found 5 when I looked back	2020-06-24 01:50:43.239000	None	
bazkitcase5	725166030900691054	seems to be similar to mcpep though, so hard to say if they are truly a new/inexperienced player or not	2020-06-24 01:50:54.700000	None	
Ravenshard	725166296164991087	yeah, that's why I said not sure if sacrifice is right	2020-06-24 01:51:57.944000	None	
Sharur	725166330298236948	do we know if catoftheyear has claimed to be an experienced player?	2020-06-24 01:52:06.082000	None	
Ravenshard	725166467200581642	they said they hadn't played in 312 years	2020-06-24 01:52:38.722000	None	
Sharur	725166475425480817	I'm still quite perturbed by my conversation with Caetra, and am hoping for others to read through it and share their thoughts	2020-06-24 01:52:40.683000	None	
Sharur	725166548259438592	but I'm willing to focus someone else today considering there are 4 <werewolf693949777167253634>	2020-06-24 01:52:58.048000	None	
Sharur	725166708616200245	can you expand on the "bad logic" point? I don't know what the context for those numbers was	2020-06-24 01:53:36.280000	None	
bazkitcase5	725166750655578162	also, we have to consider that <werewolf693949777167253634> have day chat in this game, so does it make as much sense that a <werewolf693949777167253634> would be making so many clear mistakes without consulting the group first, unlike most other games	2020-06-24 01:53:46.303000	None	
Sharur	725166915550576722	I don't think we should assume everything a <werewolf693949777167253634> ever says is run through the filter of other <werewolf693949777167253634>	2020-06-24 01:54:25.617000	None	
Ravenshard	725167000321654834	I	2020-06-24 01:54:45.828000	None	
bazkitcase5	725167008853000192	yea, definitely not assuming it, but offering it up as a point worth considering	2020-06-24 01:54:47.862000	None	
Ravenshard	725167039404048464	I'll just link to the start of that convo than trying to explain it Sharur	2020-06-24 01:54:55.146000	None	
Sharur	725167059109150761	alright, thanks	2020-06-24 01:54:59.844000	None	
Caetra	725167071943589889	most of this seems new-player-ish but "I'm not going to share my reads because competent town get killed" is, uh |newline| really bad	2020-06-24 01:55:02.904000	None	
Sharur	725167136791593030	agreed	2020-06-24 01:55:18.365000	None	
Sharur	725167184535486465	that should only be a concern for PR, if that	2020-06-24 01:55:29.748000	None	
Sharur	725167433647915058	I'm not even sure our theoretical PR are strong enough to warrant that	2020-06-24 01:56:29.141000	None	
Ravenshard	725167460877205514	This is right before the "bad logic" quote I pulled, so about 10 messages down is the quote |newline| https://discordapp.com/channels/212660788786102272/720674005807267881/725031518342348911	2020-06-24 01:56:35.633000	None	
Caetra	725167503827009607	yeah that'd be a concern for seer or doctor but not the ones we have in this game	2020-06-24 01:56:45.873000	None	
Caetra	725167649000259664	FH doesn't need to hide and peddler is very weak	2020-06-24 01:57:20.485000	None	
Sharur	725167799722442823	tbqh I'm having trouble parsing what catoftheyear said	2020-06-24 01:57:56.420000	None	
Sharur	725167987824394240	yeah I just re-read it and I can't figure it out	2020-06-24 01:58:41.267000	None	
Caetra	725168041297444916	can't parse which quote	2020-06-24 01:58:54.016000	None	
Sharur	725168076395642912	most of that conversation that raven linked, really	2020-06-24 01:59:02.384000	None	
Sharur	725168158243160086	which leads to me being unable to tell what 1/10 or 1/11 are intended to mean	2020-06-24 01:59:21.898000	None	
bazkitcase5	725168359506706463	they asked some pretty basic questions here: https://discordapp.com/channels/212660788786102272/720674005807267881/725069383843708978	2020-06-24 02:00:09.883000	None	
bazkitcase5	725168482420785202	but after re-reading a lot of other things they said, i don't think they are much of a "new" player	2020-06-24 02:00:39.188000	None	
Ravenshard	725168503208017950	1/11 or 1/12 that we randomly select the night kill to jail iirc	2020-06-24 02:00:44.144000	None	
Sharur	725168545998176327	that can't be right	2020-06-24 02:00:54.346000	None	
Caetra	725168554365812828	okay i've reread from raven's link through the "1/11" and i'm still fucking lost	2020-06-24 02:00:56.341000	None	
Caetra	725168576067272725	this is completely incoherent	2020-06-24 02:01:01.515000	None	
Sharur	725168598368387204	yeah, isn't it?	2020-06-24 02:01:06.832000	None	
Sharur	725168684192235604	oh no I guess it is 1/12	2020-06-24 02:01:27.294000	None	
Sharur	725168714214932551	no, 1/13	2020-06-24 02:01:34.452000	None	
Sharur	725168776898936874	we won't select today's <sacrifice655946392082186302>, the governor, or the chancellor	2020-06-24 02:01:49.397000	None	
Ravenshard	725168794879918100	we were talking about who the chancellor should jail, and started arguing about the math for the odds of the chancellor randomly selecting the right one	2020-06-24 02:01:53.684000	None	
Sharur	725168800416399381	16-3 = 13	2020-06-24 02:01:55.004000	None	
Sharur	725168842539663454	yeah it's 1/13 if it's random	2020-06-24 02:02:05.047000	None	
Sharur	725168886147973271	which it probably won't be	2020-06-24 02:02:15.444000	None	
Ravenshard	725168896461504593	okay then mine and cat's logic is bad lol	2020-06-24 02:02:17.903000	None	
Sharur	725168918531932191	why's that?	2020-06-24 02:02:23.165000	None	
Ravenshard	725168937771335700	cause I said 1/15	2020-06-24 02:02:27.752000	None	
Sharur	725168968712585277	gov and chancellor have immunity	2020-06-24 02:02:35.129000	None	
Caetra	725168974924349520	i STILL think "cat" means me even though i know it doesn't	2020-06-24 02:02:36.610000	None	
Ravenshard	725168982339879459	forgot the gov can't be killed	2020-06-24 02:02:38.378000	None	
Sharur	725168984340561940	so there's no reason to dungeon them	2020-06-24 02:02:38.855000	None	
Sharur	725169002627858473	or jail	2020-06-24 02:02:43.215000	None	
Ravenshard	725169011297484831	yeah	2020-06-24 02:02:45.282000	None	
Sharur	725169014472441936	or whatever we're calling it	2020-06-24 02:02:46.039000	None	
Bluey The Bear	725169038472249375	"arrest"	2020-06-24 02:02:51.761000	None	
Caetra	725169065248817202	> so there's no reason to dungeon them |newline| <@!286950779187625984> unless you think the governor is a werewolf and will perform the kill <:expandingbrain:685840072427569177>	2020-06-24 02:02:58.145000	None	,Sharur#7043
Ravenshard	725169071611707404	so it's 1/13 \* 1/13 which is 1/169 (nice)	2020-06-24 02:02:59.662000	None	
Caetra	725169081652871249	but they won't perform the kill	2020-06-24 02:03:02.056000	None	
Sharur	725169087206129684	oof too topical bluey	2020-06-24 02:03:03.380000	None	
Sharur	725169178797015081	> unless you think the governor is a werewolf and will perform the kill <:expandingbrain:685840072427569177> |newline| that would be such a bold read at this stage of the game	2020-06-24 02:03:25.217000	None	
Caetra	725169232177922158	yeah, i could see someone being confident in that read later	2020-06-24 02:03:37.944000	None	
Caetra	725169239610228737	but not n1	2020-06-24 02:03:39.716000	None	
Caetra	725169243158741118	lol	2020-06-24 02:03:40.562000	None	
Sharur	725169264817995777	> so it's 1/13 \* 1/13 which is 1/169 (nice) |newline| why are you multiplying? what is 1/169?	2020-06-24 02:03:45.726000	None	
Caetra	725169301551841341	when the chancellor targets you	2020-06-24 02:03:54.484000	None	
Sharur	725169674228203571	anyway getting numbers wrong is only sus imo if you refuse to accept corrections	2020-06-24 02:05:23.337000	None	
Sharur	725169843803914282	and being incoherent is only sus if you should otherwise be expected to be coherent	2020-06-24 02:06:03.767000	None	
Sharur	725169979351236659	or in other words, we don't have a baseline coherence rate for catoftheyear	2020-06-24 02:06:36.084000	None	
Sharur	725170279512277014	so while I do agree with you, Raven, that coty (new nick to be unambiguous with caetra) is saying some questionable things, I'm less moved by that than I would be for players I'm more familiar with	2020-06-24 02:07:47.648000	None	
Sharur	725170338559819840	still might be a reasonable d1 <sacrifice655946392082186302> option though	2020-06-24 02:08:01.726000	None	
bazkitcase5	725170737140334614	after re-reading it, i don't think the 1/11 or 1/12 they were talking about was meant to be anything useful - seems like they were trying to figure the odds of a random NK for whatever reason	2020-06-24 02:09:36.755000	None	
bazkitcase5	725170850302525460	so they were eliminating the 4 <werewolf693949777167253634> and probably not taking into account the government immunities	2020-06-24 02:10:03.735000	None	
Sharur	725170923044339744	what does "odds of a random NK" mean	2020-06-24 02:10:21.078000	None	
bazkitcase5	725170949434900531	although, considering that <werewolf693949777167253634> could be getting the immunities, i guess that wouldn't' apply	2020-06-24 02:10:27.370000	None	
Ravenshard	725171000127520931	maybe it was a huge misunderstanding.  regardless I wanted to get it out early-ish why I thought coty should be a contender for sacrifice d1	2020-06-24 02:10:39.456000	None	
Sharur	725171006762647616	odds that a random town member is NK?	2020-06-24 02:10:41.038000	None	
bazkitcase5	725171028560707704	nothing useful - was just trying to make sense of the conversation	2020-06-24 02:10:46.235000	None	
Sharur	725171054745747556	I could see that	2020-06-24 02:10:52.478000	None	
bazkitcase5	725171092662124545	yes that	2020-06-24 02:11:01.518000	None	
Sharur	725171093694054480	odds of a random town member being NK is something we could calculate	2020-06-24 02:11:01.764000	None	
Sharur	725171114149412894	though I'm not sure that it would be useful	2020-06-24 02:11:06.641000	None	
bazkitcase5	725171195041021982	yea, I can't see how it would be useful, but that is what I gathered	2020-06-24 02:11:25.927000	None	
Ravenshard	725171195900723222	w/o factoring in chancellor jailing someone, it's rather simple	2020-06-24 02:11:26.132000	None	
Sharur	725171195963637871	all it is, is something akin to "what are the odds you'll be sad after n1"	2020-06-24 02:11:26.147000	None	
Ravenshard	725171209997778975	not useful I think	2020-06-24 02:11:29.493000	None	
Sharur	725171263105925201	well you have to factor in the odds of a <werewolf693949777167253634> being chancellor/gov	2020-06-24 02:11:42.155000	None	
Sharur	725171299449569290	so it's more complicated than that	2020-06-24 02:11:50.820000	None	
Caetra	725171327430033408	not useful because NKs aren't random but they're also a WIFOM minefield to attempt to analyze	2020-06-24 02:11:57.491000	None	
Sharur	725171361093386302	yeah	2020-06-24 02:12:05.517000	None	
Sharur	725171443238830101	I mean I assume the idea was to say either a given villager should, or should not, be worried about getting NK	2020-06-24 02:12:25.102000	None	
bazkitcase5	725171448980701206	so it doesn't let coty off the hook by any means	2020-06-24 02:12:26.471000	None	
Sharur	725171519847661599	and, well, every villager has the same odds to be NK, regardless of what those odds are	2020-06-24 02:12:43.367000	None	
Sharur	725171569097441312	so while we could calculate that, it's pretty whatever	2020-06-24 02:12:55.109000	None	
Ravenshard	725171572628914258	if you're going to math, do it in a latex document somewhere and link it here 😛	2020-06-24 02:12:55.951000	None	
Sharur	725171614085546026	I did say I would consider doing it in a google doc next time	2020-06-24 02:13:05.835000	None	
Sharur	725171646788403282	but this really does seem superfluous to me	2020-06-24 02:13:13.632000	None	
Sharur	725171728158031892	it might be useful for the hound and the peddler for purposes of assessing how risk averse they should be	2020-06-24 02:13:33.032000	None	
Sharur	725171777072005200	but I agree with caetra that the roles aren't strong enough to be worried about it too much	2020-06-24 02:13:44.694000	None	
Ravenshard	725172916261748736	lol I've been here most of the day and Sharur already doubles my message count	2020-06-24 02:18:16.298000	None	
Ravenshard	725172980027752448	anyways, I'll re-read the Sharur et Caetra convo later tonight else tomorrow	2020-06-24 02:18:31.501000	None	
Caetra	725174601847668756	clearly you need to start posting more	2020-06-24 02:24:58.173000	None	
Ravenshard	725174739135365130	frik even caetra is beating me	2020-06-24 02:25:30.905000	None	
Ravenshard	725174741521924147	wtf	2020-06-24 02:25:31.474000	None	
Sharur	725175541652652072	Raven, if you're going to focus on message counts, please focus on whoever might be lurking/not contributing	2020-06-24 02:28:42.240000	None	
Sharur	725175558215827577	not on who's "winning"	2020-06-24 02:28:46.189000	None	
Ravenshard	725175718031654913	yeah yeah, I know it's not a contest	2020-06-24 02:29:24.292000	None	
Ravenshard	725175770783154267	don't worry, I came up with a plan to look at who's contributing 😛	2020-06-24 02:29:36.869000	None	
Caetra	725176010483433563	raven, if you're going to focus on message counts, please focus on beating sharur	2020-06-24 02:30:34.018000	None	
Ravenshard	725176078947319848	it's the win condition, right?	2020-06-24 02:30:50.341000	None	
Caetra	725176090544439328	yeah	2020-06-24 02:30:53.106000	None	
Caetra	725176122148651018	you're actually a third party	2020-06-24 02:31:00.641000	None	
Ravenshard	725176363195039745	woohoo	2020-06-24 02:31:58.111000	None	
Ravenshard	725176386863497257	that's the next experimental game	2020-06-24 02:32:03.754000	None	
Caetra	725176736664256592	i just figured out what the name of the setup should be if i mod an "experimental" one	2020-06-24 02:33:27.153000	None	
Caetra	725176760802607194	For Legal Reasons This Is A Setup	2020-06-24 02:33:32.908000	None	
Ravenshard	725178383146811422	okay I re-read the Sharur/Caetra convo, and I understand Sharur's reaction, but I'm able to see Caetra's reasoning.  I'd say there was a communication error and the language triggered Sharur a bit and threw him off.  I don't see anything sus about what Caetra said, or what Sharur said	2020-06-24 02:39:59.705000	None	
Sharur	725178985339945021	tfw you said you aren't upset but they don't believe you	2020-06-24 02:42:23.279000	None	
Sharur	725178994042994791	now that's upsetting	2020-06-24 02:42:25.354000	None	
Ravenshard	725179207365427240	what	2020-06-24 02:43:16.214000	None	
Ravenshard	725179303612121190	like I understand why you got upset, but I really think a large portion of it was a misunderstanding between the two of you	2020-06-24 02:43:39.161000	None	
Sharur	725179304358576229	you said that it triggered me, but my response was intended to convey that I thought it was intended to trigger, not that I was triggered	2020-06-24 02:43:39.339000	None	
Sharur	725179352425431112	(not my response just above, but rather the content of that conversation)	2020-06-24 02:43:50.799000	None	
Ravenshard	725179584189825035	I mean I wouldn't say you were really triggered, perhaps surprised would've been a better word to use	2020-06-24 02:44:46.056000	None	
Ravenshard	725179617962360846	yeah, I should've used surprised instead	2020-06-24 02:44:54.108000	None	
Caetra	725179810795749446	if someone thinks my word choice was bad i'm gonna double down on it being good because this is dominion discord and everything turns into <#467412081407164426>	2020-06-24 02:45:40.083000	None	
Sharur	725180996990795807	I mean I think the implications of referencing that meme are clear, but if Raven doesn't agree, then that's a data point in favor of me over-analyzing it	2020-06-24 02:50:22.894000	None	
Sharur	725181251052634212	and I don't really want to expound on the point further b/c I'd rather learn whether other people agree with my read on it than convince them of my read on it	2020-06-24 02:51:23.467000	None	
mikaelsson	725233746525028414	Ok, so we are getting closer to electing our first governor. Is there anything else worth noting from last night?	2020-06-24 06:19:59.363000	None	
mikaelsson	725234612166590548	... now is the time I want a pinned message that links to messages and polls that might be of interest.	2020-06-24 06:23:25.748000	None	
pqr	725262056982577297	There's actually not a huge amount from last night surprisingly enough	2020-06-24 08:12:29.102000	None	
conjugate	725262322746130451	just wait for it:)	2020-06-24 08:13:32.465000	None	
conjugate	725262339003252787	im writing explanations for raven	2020-06-24 08:13:36.341000	None	
conjugate	725262348390236171	textwall soon	2020-06-24 08:13:38.579000	None	
pqr	725262496985776169	Raven cased coty here: https://discord.com/channels/212660788786102272/720674005807267881/725162134522298418 |newline| For those that missed it	2020-06-24 08:14:14.007000	None	
pqr	725262899626639393	There was some discussion around rules, essentially that governor vote can be hammered	2020-06-24 08:15:50.004000	None	
conjugate	725263095596843078	okay here we go, the mother of all textwalls inc	2020-06-24 08:16:36.727000	None	
conjugate	725263137892204604	i will try to be more concise in the future, i promise:D	2020-06-24 08:16:46.811000	None	
conjugate	725263217848483841	Answers for ravenshard: |newline|  |newline| **1) Suggested to go after lurkers 20 minutes into the game, was pre-mature to say the least.** |newline|  |newline| This wasn't very serious, although.. people were discussing things even before the game started (after we got the roles), so it isn't exactly 20 minutes. |newline|  |newline| **2) Suggested hound reveal themselves D1 to become gov.  It's a decent idea, but it's still asking for PRs to claim D1 when we have 1 maybe 2.  Truffles suggested the same thing in game 5.5  Now you may say Cat backed down from this suggestion and doesn't support it anymore and played it off as inexperience.  Truffles has a similar excuse of only playing g5 and saying the mass claim there was the only meta she knew.** |newline|  |newline| We were throwing off ideas on how to utilize the roles, the reasoning behind why i offered this is that as village we have little to no info to build on in day1, and this was at least something we can be sure about, not much more.. After hearing many solid arguments against it I backed down. |newline|  |newline| Inexperienced player VS wolf pretending stupidity argument - I have played a LOOOOT of similar deduction games (mostly resistance & secret hitler), but only played mafia a handful of times, in a very casual setting irl(we surely didn't have a defined meta, or strong deductive tendencies for the game at all), so maybe this can explain bazkit's https://discordapp.com/channels/212660788786102272/720674005807267881/725168482420785202 concerns.. but sadly I don't have a way to prove to you that i am a new player, you'll have to take my word on that (or not). To me a new player trying (perhaps not so successfully) to find reason in the chaos by throwing out there a lot of (not so good) ideas sounds like a better explanation than a WW that just decided to upset everyone by saying stupid shit and make himself a target.	2020-06-24 08:17:05.874000	None	
conjugate	725263250014339074	**3) Voted for me cause I'm "quick to blame others" - this is an opinion and it's fine.  I just don't know where I was "blaming" others anywhere.  The most I'd said is that we had a frontrunner (cat) and disagreed with about every idea put forward** |newline|  |newline| I was referring to your "we have a frontrunner" quote there, as villager i feel very uncertain about what i attribute to potential WW behavior at this point and i am not quick to write people off as one thing or the other, and i felt like your jump to conclusion there was a bit much, combined with the way this sentence was put forth as a "we the village have come to a conclusion", and not "this is my opinion", made me suspicious of your motives.	2020-06-24 08:17:13.543000	None	
conjugate	725263285494087711	**4)  Bad logic, to me it appears Cat is trying to mislead town.  Numbers are hard so I'm not blaming them, but nonetheless, bad logic** |newline|  |newline| So what we were talking about there is odds for randomally chosen jail to be effective (no longer a relevant discussion because since then proven randomness was banned), I can try to shed some light on that, but I should also mention that at this point I was not quite aware that gov and chancellor are immune to NK on first term, so all numbers are off and it was all nonsense anyway: |newline|  |newline| in here https://discordapp.com/channels/212660788786102272/720674005807267881/725034285693796433 |newline| raven said 1/15 for random night kill, i assumed that meant 1/15 for each villager to die during the night, and then responded that the wolves obviously wont kill their own, so i suggested 1/12 or 1/11 as the chances for each villager to die during the night on random NK choice (depending if we have 12 or 11 villagers at that point, based on our sacrifice results today). if we sacd a wolf, we would have 12 villagers, and thus a 1/12 chance for each of the villagers to die that night, but if we sacced a villager we would have 1/11 for each of the villagers to die that night. this is all i meant with these numbers. The fact he even suggests 1/15 for random NK makes me suspect him as WW a bit more (misstep of a wolf too deep in the "we are all together" cover mentality to remember there aren't 15 potential targets but 15-[WW couunt]?)	2020-06-24 08:17:22.002000	None	
conjugate	725263315755860008	Maybe I'm just misunderstanding you but if anything I think your logic there is very misleading in calculating the chances for jail to save NK target and show far worse chances - there is only sense in doing the (1/15)*(1/15) multiplication if you are after saving a specific person with jail, however, since you know there will be SOME kill target, you just need to jail that target, you don't care who he is(and thus don't need to [1/15 or 1/11 or 1/12 or whatever]-guess it), so the chances of random jail working on day1 NK are(remember, this was without assuming first term gov/chance protection) 2/15 if i am not mistaken? (1/15 to hit killer with jail, 1/15 to hit his target with jail, 13/15 to hit randoms unrelated to the NK process)	2020-06-24 08:17:29.217000	None	
